,actor,num,all_budget,avg_budget,all_usa_income,avg_usa_income,all_global_income,avg_global_income,all_usa_profit,avg_usa_profit,all_global_profit,avg_global_profit
21686,Richard E. Grant,9,607101000.0,67455666.66666667,2232283888,248031543.1111111,2232283888,248031543.1111111,354444894.0,39382766.0,1625182888.0,180575876.44444445
21689,Richard Edson,3,18900000.0,6300000.0,13723271,4574423.666666667,13723271,4574423.666666667,-5480830.0,-1826943.3333333333,-5176729.0,-1725576.3333333333
21693,Richard Fitzpatrick,3,113000000.0,37666666.666666664,200108495,66702831.666666664,200108495,66702831.666666664,6028349.0,2009449.6666666667,87108495.0,29036165.0
21695,Richard Gant,3,95000000.0,31666666.666666668,184562805,61520935.0,184562805,61520935.0,41570674.0,13856891.333333334,89562805.0,29854268.333333332
21696,Richard Gere,13,402500000.0,30961538.46153846,679334846,52256526.615384616,679334846,52256526.615384616,-101741741.0,-7826287.769230769,276834846.0,21294988.153846152
21701,Richard Griffiths,11,1240462379.5732608,112769307.2339328,6200431822,563675620.1818181,6200431822,563675620.1818181,667604040.4267392,60691276.40243084,4959969442.426739,450906312.94788533
21714,Richard Jenkins,32,1378200000.0,43068750.0,2910284023,90946375.71875,2910284023,90946375.71875,-52930497.0,-1654078.03125,1532084023.0,47877625.71875
21720,Richard Kind,6,316500000.0,52750000.0,1125695384,187615897.33333334,1125695384,187615897.33333334,134947931.0,22491321.833333332,809195384.0,134865897.33333334
21732,Richard Lintern,3,87059282.46350257,29019760.821167525,181490680,60496893.333333336,181490680,60496893.333333336,-5200984.463502571,-1733661.4878341903,94431397.53649743,31477132.51216581
21736,Richard Madden,3,155000000.0,51666666.666666664,752388460,250796153.33333334,752388460,250796153.33333334,142569782.0,47523260.666666664,597388460.0,199129486.66666666
21752,Richard Portnow,6,199495000.0,33249166.666666668,280104645,46684107.5,280104645,46684107.5,-81673141.0,-13612190.166666666,80609645.0,13434940.833333334
21755,Richard Ridings,3,216000000.0,72000000.0,707189717,235729905.66666666,707189717,235729905.66666666,31249029.0,10416343.0,491189717.0,163729905.66666666
21756,Richard Riehle,6,139000000.0,23166666.666666668,166938516,27823086.0,166938516,27823086.0,-23989624.0,-3998270.6666666665,27938516.0,4656419.333333333
21759,Richard Roundtree,7,162475000.0,23210714.285714287,263638868,37662695.428571425,263638868,37662695.428571425,29815643.0,4259377.571428572,101163868.0,14451981.142857144
21760,Richard Roxburgh,7,658000000.0,94000000.0,1538697002,219813857.42857143,1538697002,219813857.42857143,-87559847.0,-12508549.57142857,880697002.0,125813857.42857143
21766,Richard Schiff,9,586000000.0,65111111.11111111,1193462416,132606935.1111111,1193462416,132606935.1111111,-85230062.0,-9470006.888888888,607462416.0,67495824.0
21776,Richard T. Jones,9,438000000.0,48666666.666666664,1219401198,135489022.0,1219401198,135489022.0,150640240.0,16737804.444444444,781401198.0,86822355.33333333
21792,Richmond Arquette,4,145500000.0,36375000.0,353527587,88381896.75,353527587,88381896.75,23112590.0,5778147.5,208027587.0,52006896.75
21805,Rick Gonzalez,7,266500000.0,38071428.571428575,846312763,120901823.28571428,846312763,120901823.28571428,169135941.0,24162277.285714287,579812763.0,82830394.71428572
21812,Rick Overton,4,69000000.0,17250000.0,124128106,31032026.5,124128106,31032026.5,9972556.0,2493139.0,55128106.0,13782026.5
21822,Rick Yune,4,265000000.0,66250000.0,837262430,209315607.5,837262430,209315607.5,155035794.0,38758948.5,572262430.0,143065607.5
21830,Ricky Gervais,10,658700000.0,65870000.0,1810493062,181049306.2,1810493062,181049306.2,82524021.0,8252402.1,1151793062.0,115179306.2
21832,Ricky Jay,4,101000000.0,25250000.0,94471914,23617978.5,94471914,23617978.5,-31274855.0,-7818713.75,-6528086.0,-1632021.5
21852,Rihanna,4,553200000.0,138300000.0,1040982642,260245660.5,1040982642,260245660.5,-167720175.0,-41930043.75,487782642.0,121945660.5
21857,Riki Lindhome,7,214000000.0,30571428.57142857,957527891,136789698.7142857,957527891,136789698.7142857,299887805.0,42841115.0,743527891.0,106218270.14285715
21863,Riley Keough,6,212157870.0,35359645.0,453276160,75546026.66666667,453276160,75546026.66666667,-12455574.0,-2075929.0,241118290.0,40186381.666666664
21865,Riley Smith,3,95000000.0,31666666.666666668,120450787,40150262.333333336,120450787,40150262.333333336,-11272215.0,-3757405.0,25450787.0,8483595.666666666
21870,Rini Bell,4,150000000.0,37500000.0,415390172,103847543.0,415390172,103847543.0,65127952.0,16281988.0,265390172.0,66347543.0
21871,Rinko Kikuchi,4,535000000.0,133750000.0,859247657,214811914.25,859247657,214811914.25,-331428338.0,-82857084.5,324247657.0,81061914.25
21874,Rio Hackford,5,182350000.0,36470000.0,138240434,27648086.8,138240434,27648086.8,-76489452.0,-15297890.4,-44109566.0,-8821913.2
21877,Rip Torn,8,484000000.0,60500000.0,1042881117,130360139.625,1042881117,130360139.625,26764597.0,3345574.625,558881117.0,69860139.625
21879,Rishi Kapoor,4,26371749.333206553,6592937.333301638,36597010,9149252.5,36597010,9149252.5,-17440330.333206553,-4360082.583301638,10225260.666793447,2556315.1666983617
21888,Rita Ora,4,300000000.0,75000000.0,1756187677,439046919.25,1756187677,439046919.25,225261586.0,56315396.5,1456187677.0,364046919.25
21889,Rita Wilson,4,142000000.0,35500000.0,333429816,83357454.0,333429816,83357454.0,32702611.0,8175652.75,191429816.0,47857454.0
21890,Ritchie Coster,6,430000000.0,71666666.66666667,1408970659,234828443.16666666,1408970659,234828443.16666666,321971224.0,53661870.666666664,978970659.0,163161776.5
21891,Ritchie Montgomery,5,169000000.0,33800000.0,481798681,96359736.2,481798681,96359736.2,73960857.0,14792171.4,312798681.0,62559736.2
21899,Riz Ahmed,5,469100000.0,93820000.0,2533947820,506789564.0,2533947820,506789564.0,449969039.0,89993807.8,2064847820.0,412969564.0
21907,Rob Brown,6,171000000.0,28500000.0,283679840,47279973.333333336,283679840,47279973.333333336,27998511.0,4666418.5,112679840.0,18779973.333333332
21908,Rob Brydon,7,324674306.992139,46382043.856019855,825326147,117903735.28571428,825326147,117903735.28571428,-22270036.99213898,-3181433.8560198545,500651840.007861,71521691.42969443
21911,Rob Corddry,18,569000000.0,31611111.111111112,1439303615,79961311.94444445,1439303615,79961311.94444445,240396187.0,13355343.722222222,870303615.0,48350200.833333336
21920,Rob Huebel,9,267000000.0,29666666.666666668,593473812,65941534.666666664,593473812,65941534.666666664,42436623.0,4715180.333333333,326473812.0,36274868.0
21922,Rob LaBelle,3,159000000.0,53000000.0,347025426,115675142.0,347025426,115675142.0,61643578.0,20547859.333333332,188025426.0,62675142.0
21924,Rob Lowe,6,237000000.0,39500000.0,336669363,56111560.5,336669363,56111560.5,-68254310.0,-11375718.333333334,99669363.0,16611560.5
21931,Rob Moran,5,140000000.0,28000000.0,505281596,101056319.2,505281596,101056319.2,176408195.0,35281639.0,365281596.0,73056319.2
21935,Rob Paulsen,4,175000000.0,43750000.0,660055629,165013907.25,660055629,165013907.25,189998325.0,47499581.25,485055629.0,121263907.25
21938,Rob Riggle,16,590800000.0,36925000.0,2409084740,150567796.25,2409084740,150567796.25,719092046.0,44943252.875,1818284740.0,113642796.25
21940,Rob Schneider,7,381000000.0,54428571.428571425,893388090,127626870.0,893388090,127626870.0,165501665.0,23643095.0,512388090.0,73198298.57142857
21950,Robbie Amell,3,58500000.0,19500000.0,145491444,48497148.0,145491444,48497148.0,37886630.0,12628876.666666666,86991444.0,28997148.0
21951,Robbie Coltrane,8,725000000.0,90625000.0,2179530194,272441274.25,2179530194,272441274.25,83699493.0,10462436.625,1454530194.0,181816274.25
21953,Robbie Gee,4,73154146.2261363,18288536.556534074,414555180,103638795.0,414555180,103638795.0,50129060.7738637,12532265.193465926,341401033.7738637,85350258.44346592
21966,Robert Bailey Jr.,4,268000000.0,67000000.0,451307443,112826860.75,451307443,112826860.75,-37000090.0,-9250022.5,183307443.0,45826860.75
21967,Robert Baker,3,126000000.0,42000000.0,98034660,32678220.0,98034660,32678220.0,-53118921.0,-17706307.0,-27965340.0,-9321780.0
21980,Robert Capron,5,247000000.0,49400000.0,522728039,104545607.8,522728039,104545607.8,17152881.0,3430576.2,275728039.0,55145607.8
21982,Robert Carlyle,5,210000000.0,42000000.0,514094414,102818882.8,514094414,102818882.8,-58939883.0,-11787976.6,304094414.0,60818882.8
21989,Robert Clohessy,4,143000000.0,35750000.0,131362621,32840655.25,131362621,32840655.25,-64716984.0,-16179246.0,-11637379.0,-2909344.75
21995,Robert Curtis Brown,5,227000000.0,45400000.0,432460140,86492028.0,432460140,86492028.0,25830136.0,5166027.2,205460140.0,41092028.0
22001,Robert De Niro,34,1560941400.0,45910041.176470585,4793777588,140993458.47058824,4793777588,140993458.47058824,612628168.0,18018475.529411763,3232836188.0,95083417.29411764
22004,Robert Downey Jr.,27,3104500000.0,114981481.48148148,14559309231,539233675.2222222,14559309231,539233675.2222222,2316590283.0,85799640.1111111,11454809231.0,424252193.7407407
22005,Robert Duvall,13,609000000.0,46846153.84615385,1150429728,88494594.46153846,1150429728,88494594.46153846,21852626.0,1680971.2307692308,541429728.0,41648440.615384616
22007,Robert Emms,5,368719502.7570862,73743900.55141725,1711386812,342277362.4,1711386812,342277362.4,198514941.24291378,39702988.24858276,1342667309.2429137,268533461.84858274
22008,Robert Englund,3,34000000.0,11333333.333333334,116856795,38952265.0,116856795,38952265.0,48802579.0,16267526.333333334,82856795.0,27618931.666666668
22012,Robert Forster,8,325500000.0,40687500.0,507484539,63435567.375,507484539,63435567.375,-46312306.0,-5789038.25,181984539.0,22748067.375
22014,Robert Fyfe,3,221841893.7289438,73947297.90964793,207453362,69151120.66666667,207453362,69151120.66666667,-170720651.7289438,-56906883.909647934,-14388531.728943795,-4796177.242981265
22031,Robert Hoffman,4,90500000.0,22625000.0,316640910,79160227.5,316640910,79160227.5,66823138.0,16705784.5,226140910.0,56535227.5
22038,Robert John Burke,6,208000000.0,34666666.666666664,565458994,94243165.66666667,565458994,94243165.66666667,72298938.0,12049823.0,357458994.0,59576499.0
22040,Robert Joy,8,243500000.0,30437500.0,426708239,53338529.875,426708239,53338529.875,-71287133.0,-8910891.625,183208239.0,22901029.875
22042,Robert Kazinsky,3,385000000.0,128333333.33333333,901432021,300477340.3333333,901432021,300477340.3333333,-201251603.0,-67083867.666666664,516432021.0,172144007.0
22044,Robert Klein,5,187000000.0,37400000.0,481749327,96349865.4,481749327,96349865.4,69447011.0,13889402.2,294749327.0,58949865.4
22045,Robert Knepper,6,376000000.0,62666666.666666664,761483578,126913929.66666667,761483578,126913929.66666667,-98274396.0,-16379066.0,385483578.0,64247263.0
22055,Robert Longstreet,4,57200000.0,14300000.0,96889139,24222284.75,96889139,24222284.75,-5794000.0,-1448500.0,39689139.0,9922284.75
22062,Robert Maillet,3,178000000.0,59333333.333333336,690841982,230280660.66666666,690841982,230280660.66666666,82590929.0,27530309.666666668,512841982.0,170947327.33333334
22077,Robert Patrick,17,752000000.0,44235294.11764706,1571018598,92412858.70588236,1571018598,92412858.70588236,214142326.0,12596607.411764706,819018598.0,48177564.5882353
22078,Robert Pattinson,13,784000000.0,60307692.307692304,4999709237,384593018.2307692,4999709237,384593018.2307692,1061344778.0,81641906.0,4215709237.0,324285325.9230769
22081,Robert Pine,3,196000000.0,65333333.333333336,1421716556,473905518.6666667,1421716556,473905518.6666667,301893318.0,100631106.0,1225716556.0,408572185.3333333
22083,Robert Portal,4,44898415.98203203,11224603.995508008,582249098,145562274.5,582249098,145562274.5,138527119.01796797,34631779.75449199,537350682.0179679,134337670.50449198
22089,Robert Redford,11,600600000.0,54600000.0,1337689324,121608120.36363636,1337689324,121608120.36363636,-33975871.0,-3088715.5454545454,737089324.0,67008120.36363637
22091,Robert Ri'chard,3,90000000.0,30000000.0,158974829,52991609.666666664,158974829,52991609.666666664,22679604.0,7559868.0,68974829.0,22991609.666666668
22098,Robert Sheehan,4,320000000.0,80000000.0,492296634,123074158.5,492296634,123074158.5,-214356151.0,-53589037.75,172296634.0,43074158.5
22102,Robert Smigel,3,210000000.0,70000000.0,350820851,116940283.66666667,350820851,116940283.66666667,-2971883.0,-990627.6666666666,140820851.0,46940283.666666664
22108,Robert Taylor,3,200237359.2285387,66745786.4095129,693654362,231218120.66666666,693654362,231218120.66666666,-920202.228538692,-306734.076179564,493417002.7714613,164472334.25715378
22120,Robert Wahlberg,3,140000000.0,46666666.666666664,544322437,181440812.33333334,544322437,181440812.33333334,149047506.0,49682502.0,404322437.0,134774145.66666666
22125,Robert Wisdom,7,169000000.0,24142857.14285714,251401894,35914556.28571428,251401894,35914556.28571428,-391023.0,-55860.42857142857,82401894.0,11771699.142857144
22137,Roberto Nobile,3,107990900.0,35996966.666666664,130761196,43587065.333333336,130761196,43587065.333333336,-44155097.0,-14718365.666666666,22770296.0,7590098.666666667
22141,Robin Atkin Downes,7,584500000.0,83500000.0,2325600605,332228657.85714287,2325600605,332228657.85714287,281398140.0,40199734.28571428,1741100605.0,248728657.85714287
22156,Robin Lord Taylor,3,98100000.0,32700000.0,367271772,122423924.0,367271772,122423924.0,110560386.0,36853462.0,269171772.0,89723924.0
22169,Robin Thomas,3,56000000.0,18666666.666666668,99290626,33096875.333333332,99290626,33096875.333333332,29170095.0,9723365.0,43290626.0,14430208.666666666
22170,Robin Tunney,6,273000000.0,45500000.0,296623217,49437202.833333336,296623217,49437202.833333336,-138731040.0,-23121840.0,23623217.0,3937202.8333333335
22172,Robin Weigert,5,100000000.0,20000000.0,90604629,18120925.8,90604629,18120925.8,-55202097.0,-11040419.4,-9395371.0,-1879074.2
22174,Robin Williams,14,893000000.0,63785714.28571428,2375150449,169653603.5,2375150449,169653603.5,214487411.0,15320529.357142856,1482150449.0,105867889.21428572
22175,Robin Wright,13,959346801.8131998,73795907.83178459,2234675762,171898135.53846154,2234675762,171898135.53846154,54243666.18680024,4172589.706676942,1275328960.1868002,98102227.70667695
22176,Robinne Lee,5,270000000.0,54000000.0,1412126581,282425316.2,1412126581,282425316.2,267470849.0,53494169.8,1142126581.0,228425316.2
22216,Rodger Bumpass,3,204000000.0,68000000.0,635580846,211860282.0,635580846,211860282.0,133714707.0,44571569.0,431580846.0,143860282.0
22228,Rodrigo Santoro,15,738613007.2251883,49240867.14834588,2007064276,133804285.06666666,2007064276,133804285.06666666,-29324075.225188255,-1954938.3483458837,1268451268.7748117,84563417.91832079
22232,Roger Allam,7,369860074.47248656,52837153.496069506,1577894069,225413438.42857143,1577894069,225413438.42857143,101745065.52751344,14535009.361073349,1208033994.5275135,172576284.93250194
22233,Roger Ashton-Griffiths,5,205440400.0,41088080.0,345294473,69058894.6,345294473,69058894.6,-51177170.0,-10235434.0,139854073.0,27970814.6
22235,Roger Bart,6,200200000.0,33366666.666666668,358612854,59768809.0,358612854,59768809.0,-1601018.0,-266836.3333333333,158412854.0,26402142.333333332
22240,Roger Cross,3,197000000.0,65666666.666666664,162467596,54155865.333333336,162467596,54155865.333333336,-104262182.0,-34754060.666666664,-34532404.0,-11510801.333333334
22246,Roger Guenveur Smith,6,173500000.0,28916666.666666668,436929417,72821569.5,436929417,72821569.5,61856016.0,10309336.0,263429417.0,43904902.833333336
22249,Roger Jackson,3,155000000.0,51666666.666666664,295820330,98606776.66666667,295820330,98606776.66666667,-4922471.0,-1640823.6666666667,140820330.0,46940110.0
22257,Roger Rees,7,352000000.0,50285714.28571428,809340098,115620014.0,809340098,115620014.0,-7820362.0,-1117194.5714285714,457340098.0,65334299.71428572
22276,Roland Møller,5,192611704.91671038,38522340.983342074,531672793,106334558.6,531672793,106334558.6,-35310153.91671038,-7062030.7833420755,339061088.0832896,67812217.61665793
22289,Romain Duris,8,131448130.0,16431016.25,229673302,28709162.75,229673302,28709162.75,-99090603.0,-12386325.375,98225172.0,12278146.5
22300,Roman Podhora,3,185000000.0,61666666.666666664,530380501,176793500.33333334,530380501,176793500.33333334,63444127.0,21148042.333333332,345380501.0,115126833.66666667
22305,Romany Malco,11,352500000.0,32045454.545454547,1006396937,91490630.63636364,1006396937,91490630.63636364,376152286.0,34195662.36363637,653896937.0,59445176.09090909
22310,Romola Garai,7,114185767.48034754,16312252.497192506,86933303,12419043.285714285,86933303,12419043.285714285,-77353852.48034754,-11050550.354335364,-27252464.480347544,-3893209.2114782208
22315,Ron Canada,5,251000000.0,50200000.0,676201597,135240319.4,676201597,135240319.4,127676441.0,25535288.2,425201597.0,85040319.4
22316,Ron Cook,4,197000000.0,49250000.0,386155536,96538884.0,386155536,96538884.0,-47887109.0,-11971777.25,189155536.0,47288884.0
22319,Ron Eldard,6,228165000.0,38027500.0,574983305,95830550.83333333,574983305,95830550.83333333,79275999.0,13212666.5,346818305.0,57803050.833333336
22322,Ron Funches,3,170000000.0,56666666.666666664,467917739,155972579.66666666,467917739,155972579.66666666,80664676.0,26888225.333333332,297917739.0,99305913.0
22324,Ron Glass,3,80000000.0,26666666.666666668,134151017,44717005.666666664,134151017,44717005.666666664,27517370.0,9172456.666666666,54151017.0,18050339.0
22330,Ron Lea,3,87500000.0,29166666.666666668,112998030,37666010.0,112998030,37666010.0,-25617011.0,-8539003.666666666,25498030.0,8499343.333333334
22333,Ron Livingston,11,315200000.0,28654545.454545453,872457193,79314290.27272727,872457193,79314290.27272727,161115119.0,14646829.0,557257193.0,50659744.81818182
22341,Ron Perlman,16,1117750000.0,69859375.0,1945495004,121593437.75,1945495004,121593437.75,-366204526.0,-22887782.875,827745004.0,51734062.75
22343,Ron Rifkin,7,230500000.0,32928571.42857143,660413111,94344730.14285715,660413111,94344730.14285715,128697267.0,18385323.85714286,429913111.0,61416158.71428572
22346,Ron Selmour,4,280000000.0,70000000.0,522389298,130597324.5,522389298,130597324.5,-41739137.0,-10434784.25,242389298.0,60597324.5
22360,Ronald Guttman,4,62500000.0,15625000.0,130233944,32558486.0,130233944,32558486.0,-2700720.0,-675180.0,67733944.0,16933486.0
22363,Ronald Pickup,4,250000000.0,62500000.0,712309989,178077497.25,712309989,178077497.25,-23281607.0,-5820401.75,462309989.0,115577497.25
22369,Ronan Vibert,5,243000000.0,48600000.0,549401961,109880392.2,549401961,109880392.2,-22764050.0,-4552810.0,306401961.0,61280392.2
22370,Ronda Rousey,3,170000000.0,56666666.666666664,330229739,110076579.66666667,330229739,110076579.66666667,-62205294.0,-20735098.0,160229739.0,53409913.0
22389,Rooney Mara,10,457900000.0,45790000.0,951676839,95167683.9,951676839,95167683.9,-24904938.0,-2490493.8,493776839.0,49377683.9
22391,Rory Cochrane,7,249200000.0,35600000.0,478134593,68304941.85714285,478134593,68304941.85714285,55505986.0,7929426.571428572,228934593.0,32704941.85714286
22392,Rory Culkin,9,108000000.0,12000000.0,442247278,49138586.44444445,442247278,49138586.44444445,143828003.0,15980889.222222222,334247278.0,37138586.44444445
22395,Rory Keenan,3,101000000.0,33666666.666666664,129691127,43230375.666666664,129691127,43230375.666666664,-45702907.0,-15234302.333333334,28691127.0,9563709.0
22396,Rory Kinnear,5,667000000.0,133400000.0,2815865966,563173193.2,2815865966,563173193.2,97037585.0,19407517.0,2148865966.0,429773193.2
22399,Rory McCann,3,216400000.0,72133333.33333333,1145256090,381752030.0,1145256090,381752030.0,146097032.0,48699010.666666664,928856090.0,309618696.6666667
22409,Rosa Salazar,4,318000000.0,79500000.0,1032124086,258031021.5,1032124086,258031021.5,-73960003.0,-18490000.75,714124086.0,178531021.5
22414,Rosalind Chao,3,100000000.0,33333333.333333332,361518902,120506300.66666667,361518902,120506300.66666667,98860314.0,32953438.0,261518902.0,87172967.33333333
22421,Rosamund Pike,13,739500000.0,56884615.384615384,1875486746,144268211.23076922,1875486746,144268211.23076922,-80034988.0,-6156537.538461538,1135986746.0,87383595.84615384
22424,Rosario Dawson,21,1174000000.0,55904761.9047619,2270197636,108104649.33333333,2270197636,108104649.33333333,-26524249.0,-1263059.4761904762,1096197636.0,52199887.428571425
22426,Roschdy Zem,3,52096450.0,17365483.333333332,49314729,16438243.0,49314729,16438243.0,-47303952.0,-15767984.0,-2781721.0,-927240.3333333334
22429,Rose Byrne,21,1035618564.9270052,49315169.75842882,3642270431,173441449.0952381,3642270431,173441449.0952381,591464333.0729948,28164968.24157118,2606651866.0729947,124126279.33680928
22431,Rose Leslie,3,99000000.0,33000000.0,155770660,51923553.333333336,155770660,51923553.333333336,-67707771.0,-22569257.0,56770660.0,18923553.333333332
22432,Rose McGowan,4,256000000.0,64000000.0,109020098,27255024.5,109020098,27255024.5,-191860756.0,-47965189.0,-146979902.0,-36744975.5
22437,Roselyn Sanchez,6,198000000.0,33000000.0,645034512,107505752.0,645034512,107505752.0,233404928.0,38900821.333333336,447034512.0,74505752.0
22438,Rosemarie DeWitt,6,262000000.0,43666666.666666664,776450701,129408450.16666667,776450701,129408450.16666667,86090622.0,14348437.0,514450701.0,85741783.5
22442,Rosemary Harris,6,690000000.0,115000000.0,2735082213,455847035.5,2735082213,455847035.5,500992648.0,83498774.66666667,2045082213.0,340847035.5
22446,Roshan Seth,5,267071525.1860128,53414305.03720256,638034423,127606884.6,638034423,127606884.6,-59544062.186012805,-11908812.437202562,370962897.8139872,74192579.56279744
22450,Rosie Perez,5,279500000.0,55900000.0,486668673,97333734.6,486668673,97333734.6,-9997166.0,-1999433.2,207168673.0,41433734.6
22471,Rowan Atkinson,6,219169000.0,36528166.666666664,1005978807,167663134.5,1005978807,167663134.5,9847303.0,1641217.1666666667,786809807.0,131134967.83333333
22511,Ruben Santiago-Hudson,5,259500000.0,51900000.0,512481090,102496218.0,512481090,102496218.0,33245547.0,6649109.4,252981090.0,50596218.0
22522,Ruby Rose,4,295000000.0,73750000.0,1362038934,340509733.5,1362038934,340509733.5,14201407.0,3550351.75,1067038934.0,266759733.5
22525,Rubén Blades,4,191000000.0,47750000.0,329957443,82489360.75,329957443,82489360.75,11986359.0,2996589.75,138957443.0,34739360.75
22541,Rufus Sewell,7,500500000.0,71500000.0,1091736639,155962377.0,1091736639,155962377.0,-133616403.0,-19088057.57142857,591236639.0,84462377.0
22544,Rukiya Bernard,3,115000000.0,38333333.333333336,560878893,186959631.0,560878893,186959631.0,99819074.0,33273024.666666668,445878893.0,148626297.66666666
22547,Rumer Willis,3,89500000.0,29833333.333333332,175309372,58436457.333333336,175309372,58436457.333333336,5342610.0,1780870.0,85809372.0,28603124.0
22548,Rumi Hiiragi,3,75000000.0,25000000.0,620131363,206710454.33333334,620131363,206710454.33333334,-44502990.0,-14834330.0,545131363.0,181710454.33333334
22555,Rupert Evans,3,146000000.0,48666666.666666664,212972507,70990835.66666667,212972507,70990835.66666667,-49937063.0,-16645687.666666666,66972507.0,22324169.0
22556,Rupert Everett,6,468000000.0,78000000.0,2084477147,347412857.8333333,2084477147,347412857.8333333,406673125.0,67778854.16666667,1616477147.0,269412857.8333333
22558,Rupert Friend,6,148500000.0,24750000.0,148018795,24669799.166666668,148018795,24669799.166666668,-106106942.0,-17684490.333333332,-481205.0,-80200.83333333333
22559,Rupert Graves,3,73000000.0,24333333.333333332,204960413,68320137.66666667,204960413,68320137.66666667,16146818.0,5382272.666666667,131960413.0,43986804.333333336
22560,Rupert Grint,7,959837874.5788758,137119696.36841083,5829130874,832732982.0,5829130874,832732982.0,823177213.4211242,117596744.77444632,4869292999.421124,695613285.6315892
22569,Russell Brand,9,598000000.0,66444444.44444445,2562693109,284743678.7777778,2562693109,284743678.7777778,589174662.0,65463851.333333336,1964693109.0,218299234.33333334
22572,Russell Crowe,21,1683500000.0,80166666.66666667,4129325249,196634535.66666666,4129325249,196634535.66666666,-63365754.0,-3017416.8571428573,2445825249.0,116467869.0
22576,Russell Hornsby,7,222000000.0,31714285.714285713,476000026,68000003.71428572,476000026,68000003.71428572,88927127.0,12703875.285714285,254000026.0,36285718.0
22581,Russell Peters,3,48000000.0,16000000.0,217988259,72662753.0,217988259,72662753.0,49823170.0,16607723.333333334,169988259.0,56662753.0
22588,Russell Tovey,3,67624504.994385,22541501.664795,170317200,56772400.0,170317200,56772400.0,-16710661.994385004,-5570220.664795001,102692695.005615,34230898.335204996
22589,Russell Wong,3,220000000.0,73333333.33333333,535441193,178480397.66666666,535441193,178480397.66666666,-36336290.0,-12112096.666666666,315441193.0,105147064.33333333
22597,Rusty Schwimmer,5,203000000.0,40600000.0,417441562,83488312.4,417441562,83488312.4,47442248.0,9488449.6,214441562.0,42888312.4
22600,Rutger Hauer,6,415200000.0,69200000.0,717846199,119641033.16666667,717846199,119641033.16666667,-130038952.0,-21673158.666666668,302646199.0,50441033.166666664
22606,Ruth Negga,4,449000000.0,112250000.0,1119475927,279868981.75,1119475927,279868981.75,-141334660.0,-35333665.0,670475927.0,167618981.75
22608,Ruth Sheen,5,60260470.47697854,12052094.095395708,98771043,19754208.6,98771043,19754208.6,-30946779.47697854,-6189355.895395708,38510572.52302146,7702114.504604292
22610,Ruth Wilson,3,252000000.0,84000000.0,383460707,127820235.66666667,383460707,127820235.66666667,-78020536.0,-26006845.333333332,131460707.0,43820235.666666664
22623,Ryan Donowho,3,36500000.0,12166666.666666666,61199637,20399879.0,61199637,20399879.0,-16514180.0,-5504726.666666667,24699637.0,8233212.333333333
22629,Ryan Gosling,19,648500000.0,34131578.94736842,1819402778,95758040.94736843,1819402778,95758040.94736843,225696281.0,11878751.631578946,1170902778.0,61626462.0
22630,Ryan Guzman,4,92000000.0,23000000.0,283706719,70926679.75,283706719,70926679.75,-3197281.0,-799320.25,191706719.0,47926679.75
22631,Ryan Hansen,8,170000000.0,21250000.0,498550406,62318800.75,498550406,62318800.75,128219497.0,16027437.125,328550406.0,41068800.75
22632,Ryan Hurst,4,200000000.0,50000000.0,400479092,100119773.0,400479092,100119773.0,94911890.0,23727972.5,200479092.0,50119773.0
22641,Ryan Kwanten,3,135000000.0,45000000.0,194972685,64990895.0,194972685,64990895.0,-56399786.0,-18799928.666666668,59972685.0,19990895.0
22650,Ryan Merriman,4,128000000.0,32000000.0,418021777,104505444.25,418021777,104505444.25,127703955.0,31925988.75,290021777.0,72505444.25
22660,Ryan Phillippe,9,244300000.0,27144444.444444444,322726859,35858539.88888889,322726859,35858539.88888889,-55475740.0,-6163971.111111111,78426859.0,8714095.444444444
22661,Ryan Pinkston,3,61000000.0,20333333.333333332,218188985,72729661.66666667,218188985,72729661.66666667,69647368.0,23215789.333333332,157188985.0,52396328.333333336
22665,Ryan Reynolds,25,1567500000.0,62700000.0,4959786760,198391470.4,4959786760,198391470.4,570540730.0,22821629.2,3392286760.0,135691470.4
22666,Ryan Robbins,5,256000000.0,51200000.0,625250046,125050009.2,625250046,125050009.2,-86830429.0,-17366085.8,369250046.0,73850009.2
22670,Ryan Simpkins,3,49000000.0,16333333.333333334,59772200,19924066.666666668,59772200,19924066.666666668,-14040320.0,-4680106.666666667,10772200.0,3590733.3333333335
22690,Ryo Ishibashi,3,45000000.0,15000000.0,243013061,81004353.66666667,243013061,81004353.66666667,88296365.0,29432121.666666668,198013061.0,66004353.666666664
22702,Ryûnosuke Kamiki,3,46038669.823185615,15346223.274395205,950602754,316867584.6666667,950602754,316867584.6666667,-21694036.823185615,-7231345.607728538,904564084.1768144,301521361.39227146
22710,S. Epatha Merkerson,3,85000000.0,28333333.333333332,99694034,33231344.666666668,99694034,33231344.666666668,1998765.0,666255.0,14694034.0,4898011.333333333
22729,Sacha Baron Cohen,12,1033500000.0,86125000.0,3745385447,312115453.9166667,3745385447,312115453.9166667,312410608.0,26034217.333333332,2711885447.0,225990453.91666666
22751,Saffron Burrows,3,45100000.0,15033333.333333334,87374240,29124746.666666668,87374240,29124746.666666668,4812268.0,1604089.3333333333,42274240.0,14091413.333333334
22758,Sahajak Boonthanakit,4,101000000.0,25250000.0,209793137,52448284.25,209793137,52448284.25,-32929269.0,-8232317.25,108793137.0,27198284.25
